,headline,abstract,date,category,emotion,source,links,sentiment,Emotion,reportCountry
683,US too busy blaming others to protect its people,,2020/5/2,society,-1,chinadaily,https://global.chinadaily.com.cn/a/202007/10/WS5f07dfa4a31083481725892a.html,0.1,-0.78,1
685,US offers cautionary tale,,2020/5/7,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202007/09/WS5f06bff9a3108348172585e1.html,0.1,-0.78,1
490,Chinese State TV to Air N.B.A. for First Time Since Hong Kong Rift,"China Central Television, a state-run network, stopped airing N.B.A. games",2020/10/9,politics,-1,nytimes,https://www.nytimes.com/2020/10/09/sports/basketball/nba-china-cctv.html,0.125,-0.775,1
121,Rate of New Fatalities Drops in China,"China¡¯s National Health Commission on Monday reported 2,048 new cases",2020/2/16,covid-19,-1,nytimes,https://www.nytimes.com/2020/02/16/world/asia/china-coronavirus.html,0.136363636,-0.772727273,1
125,New Cases in China Appear to Be Slowing,The number of confirmed new cases in China appeared again,2020/2/18,covid-19,-1,nytimes,https://www.nytimes.com/2020/02/18/world/asia/china-coronavirus.html,0.136363636,-0.772727273,1
301,China Reports 57 New Coronavirus Cases Amid Beijing Outbreak,Officials closed a market that handles 90 percent of the,2020/6/13,covid-19,-1,nytimes,https://www.nytimes.com/2020/06/13/world/coronavirus-usa-world.html,0.136363636,-0.772727273,1
308,Coronavirus Fears in China Find a New Target: Salmon,Suppliers and restaurants are scrambling after an outbreak in Beijing,2020/6/18,covid-19,-1,nytimes,https://www.nytimes.com/2020/06/18/world/asia/coronavirus-china-salmon.html,0.136363636,-0.772727273,1
796,Is the US really a beacon of freedom for people?,,2020/8/25,society,0,chinadaily,https://epaper.chinadaily.com.cn/a/202007/15/WS5f0e384ea3107831ec7537b6.html,0.2,0.2,1
328,"From China to Germany, the World Learns to Live With the Coronavirus",As mass infections strike even in places that had seemed,2020/6/24,covid-19,-1,nytimes,https://www.nytimes.com/2020/06/24/world/europe/countries-reopening-coronavirus.html,0.136363636,-0.772727273,1
798,Diplomat: US should accept China as it is,,2020/8/26,politics,1,chinadaily,https://www.chinadaily.com.cn/a/202001/08/WS5e151caca310cf3e3558317d.html,0,0.8,1
340,China Announces New Retaliation Against U.S. News Outlets,Beijing demanded that four organizations submit information about their operations,2020/7/1,politics,-1,nytimes,https://www.nytimes.com/2020/07/01/business/media/china-journalists-crackdown.html,0.136363636,-0.772727273,1
800,Do Chinese students and employees come to the US to steal intellectual property?,,2020/8/26,culture,1,chinadaily,https://www.chinadaily.com.cn/a/202003/24/WS5e795c30a3101282172816d4.html,0.15,0.83,1
801,Does China send propagandists into the press conferences in the US?,,2020/8/26,politics,0,chinadaily,https://www.chinadaily.com.cn/a/202004/13/WS5e93a491a3105d50a3d159b1.html,0,0,1
487,Distrust of China Jumps to New Highs in Democratic Nations,"The sharpest rise in negative views was in Australia, while",2020/10/6,tech ,-1,nytimes,https://www.nytimes.com/2020/10/06/world/asia/china-negative-pew-survey.html,0.136363636,-0.772727273,1
735,Critics target new visa restrictions in US,,2020/7/15,politics,-1,chinadaily,https://global.chinadaily.com.cn/a/202007/09/WS5f066e39a310834817258361.html,0.136363636,-0.772727273,1
804,Ex-envoy: US should recognize China 'as it is',,2020/8/27,politics,1,chinadaily,https://global.chinadaily.com.cn/a/202012/01/WS5fc59b62a31024ad0ba99031.html,0,0.8,1
805,Ex-US envoy: Washington should accept Beijing as it is,,2020/8/27,politics,1,chinadaily,https://www.chinadaily.com.cn/a/202008/26/WS5f45bb18a310675eafc5586c.html,0,0.8,1
806,Must the US induce China to change in more creative and assertive ways?,,2020/8/28,politics,0,chinadaily,https://www.chinadaily.com.cn/a/202008/19/WS5f3c9f16a31083481726152f.html,0.5,0.5,1
736,CRITICS TARGET NEW STUDENT VISA REGULATIONS IN US,,2020/7/15,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202007/08/WS5f058a72a3108348172581fd.html,0.136363636,-0.772727273,1
737,CRITICS TARGET NEW VISA RESTRICTIONS IN US,,2020/7/15,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202012/17/WS5fdae0bca31024ad0ba9c65b.html,0.136363636,-0.772727273,1
794,New curbs on Huawei will hurt US firms,,2020/8/19,business ,-1,chinadaily,https://www.chinadaily.com.cn/a/202007/15/WS5f0e5500a3108348172597e0.html,0.136363636,-0.772727273,1
826,New visa rules called a threat to US tech,,2020/10/8,tech,-1,chinadaily,https://global.chinadaily.com.cn/a/202008/09/WS5f2ffd45a31083481725f228.html,0.136363636,-0.772727273,1
872,Improving bilateral ties a test for new US administration,,2020/12/7,politics,-1,chinadaily,https://global.chinadaily.com.cn/a/202007/28/WS5f202f55a31083481725ca77.html,0.136363636,-0.772727273,1
812,"Strong foundations buttress Sino-US ties, expert says",,2020/9/8,politics,1,chinadaily,https://www.chinadaily.com.cn/a/202004/01/WS5e83d2f0a31012821728372f.html,0.433333333,0.886666667,1
813,China's aggressive agricultural imports expected to boost US exports,,2020/9/8,business ,1,chinadaily,https://www.chinadaily.com.cn/a/202004/20/WS5e9cf6a0a3105d50a3d174c5.html,-0.1,0.78,1
860,Hopes raised for recalibration of Sino-US ties in right direction: China Daily editorial,,2020/11/26,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202008/06/WS5f2c0211a31083481725eb78.html,0.142857143,-0.771428571,1
815,CHRONICLE OF XI'S LEADERSHIP IN CHINA'S WAR AGAINST CORONAVIRUS,,2020/9/9,cov-19,0,chinadaily,https://www.chinadaily.com.cn/a/202003/20/WS5e740a2ca31012821728094e.html,0,0,1
5,Chinese Immigrant Evades Murder Verdict in Killing of Wealthy Relative in Canada,"After a trial that took more than two years, Zhao",2020/1/8,society ,-1,nytimes,https://www.nytimes.com/2020/01/07/world/canada/vancouver-zhao-li-yuan-gang-murder.html,0.166666667,-0.766666667,1
500,Trump Records Shed New Light on Chinese Business Pursuits,"As he raises questions about his opponent¡¯s standing with China,",2020/10/20,politics,-1,nytimes,https://www.nytimes.com/2020/10/20/us/trump-taxes-china.html,0.178787879,-0.764242424,1
161,Coronavirus Could End China¡¯s Decades-Long Economic Growth Streak,The weakness raises the possibility that the Chinese economy may,2020/3/16,covid-19,-1,nytimes,https://www.nytimes.com/2020/03/16/business/coronavirus-china-economy.html,0.2,-0.76,1
274,Will the U.S. Soon Treat Hong Kong Like China? Much Is at Stake,Washington has long given the former British colony a special,2020/5/28,politics,-1,nytimes,https://www.nytimes.com/2020/05/28/business/hong-kong-special-status-explained.html,0.2,-0.76,1
277,Do My Tweets Really Threaten China¡¯s National Security?,The Communist Party was always going to try to tame,2020/5/29,politics ,-1,nytimes,https://www.nytimes.com/2020/05/29/opinion/hong-kong-china-national-security-law.html,0.2,-0.76,1
821,Ford to apply China's EV know-how in US,,2020/9/23,tech,1,chinadaily,https://www.chinadaily.com.cn/a/202007/30/WS5f2224c1a31083481725d0aa.html,0,0.8,1
363,U.S. Wants to Bar Members of China¡¯s Communist Party. Who Are They?,With more than 90 million members and led by Xi,2020/7/16,politics,-1,nytimes,https://www.nytimes.com/2020/07/16/world/asia/china-communist-party-travel-ban-explain.html,0.2,-0.76,1
626,Trump: US __ery ready_ to handle virus threat,,2020/2/27,politics,-1,chinadaily,https://epaper.chinadaily.com.cn/a/202011/20/WS5fb6ef7fa31099a234351e98.html,0.2,-0.76,1
204,China¡¯s G.D.P. Shrank in the First Quarter,The latest on stock market and business news during the,2020/4/16,business ,-1,nytimes,https://www.nytimes.com/2020/04/16/business/stock-market-live-coronavirus.html,0.25,-0.75,1
825,First US presidential debate 'very unlikely' to shift the race,,2020/9/30,politics,0,chinadaily,https://epaper.chinadaily.com.cn/a/202008/10/WS5f309fbaa3107831ec754272.html,-0.2,-0.2,1
478,¡°We have a higher deficit with China now than we did before.¡±,"The trade deficit with China has fallen, though the U.S.",2020/9/30,politics,-1,nytimes,https://www.nytimes.com/2020/09/29/us/politics/we-have-a-higher-deficit-with-china-now-than-we-did-before.html,0.25,-0.75,1
514,"Cecilia Chiang, Who Brought Authentic Chinese Food to America, Dies at 100","With her famed Mandarin restaurant in San Francisco, she enticed",2020/10/28,politics,-1,nytimes,https://www.nytimes.com/2020/10/28/dining/cecilia-chiang-dead.html,0.25,-0.75,1
515,"As the West Stumbles, ¡®Helmsman¡¯ Xi Pushes an Ambitious Plan for China",China¡¯s leader emerged from a key Communist Party meeting newly,2020/10/29,politics,-1,nytimes,https://www.nytimes.com/2020/10/29/world/asia/china-xi-communist-party-meeting.html,0.25,-0.75,1
632,Trump plans tighter screening after first US coronavirus deaths,,2020/3/2,business ,-1,chinadaily,https://www.chinadaily.com.cn/a/202001/23/WS5e28df1ea310128217272e04.html,0.25,-0.75,1
680,A grimmer story had US been the first to respond to coronavirus,,2020/4/29,covid-19,-1,chinadaily,https://global.chinadaily.com.cn/a/202007/13/WS5f0b98d0a310834817258d7a.html,0.25,-0.75,1
742,Europeans losing faith in the US as more see China as next superpower,,2020/7/20,society,-1,chinadaily,https://www.chinadaily.com.cn/a/202010/19/WS5f8d3462a31024ad0ba7f92c.html,0.25,-0.75,1
873,Can the US-China relationship be built back better?,,2020/12/9,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202001/21/WS5e26370ca3101282172725b5.html,0.25,-0.75,1
156,"For Trump, a New Crisis and a Familiar Response: It¡¯s China¡¯s Fault, and Europe¡¯s",The president could have used the speech to talk about,2020/3/12,politics ,-1,nytimes,https://www.nytimes.com/2020/03/12/us/politics/trump-coronavirus-europe-allies.html,0.255681818,-0.748863636,1
834,China Creation Ventures closes 2nd US dollar fund of over $300m,,2020/10/19,business ,0,chinadaily,https://epaper.chinadaily.com.cn/a/202011/17/WS5fb30753a31099a234351cc1.html,0,0,1
772,Attempts to crush Chinese tech competitors show US bullying again rather than great: China Daily editorial,,2020/8/6,tech,-1,chinadaily,https://www.chinadaily.com.cn/a/202007/18/WS5f122cdfa31083481725a621.html,0.266666667,-0.746666667,1
501,"Records shed new light on Trump¡¯s business pursuits in China, including a bank account there.",President Trump¡¯s taxes reveal details about his business dealings in,2020/10/21,Covid-19,-1,nytimes,https://www.nytimes.com/2020/10/21/us/elections/records-shed-new-light-on-trumps-business-pursuits-in-china-including-a-bank-account-there.html,0.268181818,-0.746363636,1
837,China edges closer to US in key gauge,,2020/10/21,business ,0,chinadaily,https://global.chinadaily.com.cn/a/202012/04/WS5fc990f7a31024ad0ba99c0a.html,0,0,1
80,Coronavirus May Delay Hard-Fought U.S. Trade Wins in China,The spread of the virus is likely to slow China¡¯s,2020/2/3,covid-19,-1,nytimes,https://www.nytimes.com/2020/02/03/business/economy/coronavirus-china-trade-economy.html,0.3,-0.74,1
264,Top U.S. Officials Threaten Action on China Over Hong Kong Security Law,Secretary of State Mike Pompeo and the White House economic,2020/5/22,politics,-1,nytimes,https://www.nytimes.com/2020/05/22/world/asia/trump-pompeo-china-hong-kong.html,0.3,-0.74,1
392,"Once a Source of U.S.-China Tension, Trade Emerges as an Area of Calm",The trade deal is providing a rare point of stability,2020/7/25,business,-1,nytimes,https://www.nytimes.com/2020/07/25/business/economy/us-china-trade-diplomacy.html,0.3,-0.74,1
841,US forum participants call for reengaging rather than decoupling,,2020/10/23,business ,1,chinadaily,https://www.chinadaily.com.cn/a/202005/05/WS5eb18a37a310a8b24115376d.html,0,0.8,1
842,China-US co-production garners attention on Netflix debut,,2020/10/24,politics,1,chinadaily,https://global.chinadaily.com.cn/a/202003/04/WS5e5f0044a31012821727c1a7.html,0,0.8,1
486,Pompeo¡¯s Message in Japan: Countering China Is Worth Meeting Face to Face,"The American diplomat¡¯s willingness to meet with allies in Asia,",2020/10/6,Covid-19,-1,nytimes,https://www.nytimes.com/2020/10/06/world/asia/pompeo-japan.html,0.3,-0.74,1
715,UN session sees rare focus on racism in US,,2020/6/19,society,-1,chinadaily,https://global.chinadaily.com.cn/a/202010/08/WS5f7f3623a31024ad0ba7d849.html,0.3,-0.74,1
48,"85,000 Pieces From Beloved Chinatown Museum Likely Destroyed in Fire",The president of the Museum of Chinese in America said,2020/1/25,society ,-1,nytimes,https://www.nytimes.com/2020/01/24/nyregion/chinatown-museum-fire.html,0.35,-0.73,1
494,"China Got Better. We Got Sicker. Thanks, Trump.","With a different leader, the United States could have contained",2020/10/13,society,-1,nytimes,https://www.nytimes.com/2020/10/13/opinion/trump-china-coronavirus.html,0.35,-0.73,1
823,US defiance of the world on full display,,2020/9/25,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202007/30/WS5f220377a31083481725cf98.html,0.35,-0.73,1
848,Chance for US to change China policy,,2020/11/5,politics,0,chinadaily,https://www.chinadaily.com.cn/a/202005/29/WS5ed0c2faa310a8b24115981f.html,0,0,1
866,"Huawei case shows true colors of US, Canada",,2020/12/3,business ,-1,chinadaily,https://epaper.chinadaily.com.cn/a/202011/05/WS5fa33d47a31099a23435188c.html,0.35,-0.73,1
10,"For a Successful Chinese Woman, Can Motherhood Be Her Undoing?","In Meng Jin¡¯s debut novel, ¡°Little Gods,¡± a teenage immigrant",2020/1/14,society   ,-1,nytimes,https://www.nytimes.com/2020/01/14/books/review/meng-jin-little-gods.html,0.375,-0.725,1
163,China¡¯s Ill-Timed Attack on the Free Press,Reporting the truth is the only way to stop a,2020/3/18,politics,-1,nytimes,https://www.nytimes.com/2020/03/17/opinion/china-journalists-coronavirus.html,0.4,-0.72,1
238,Sister Fights to Free Uighur Businessman Held in China After U.S. Trip,Ekpar Asat came to the United States for the State,2020/5/9,society   ,-1,nytimes,https://www.nytimes.com/2020/05/09/us/politics/china-uighurs-arrest.html,0.4,-0.72,1
776,Attempts to crush Chinese tech competitors show US bullying again rather than great,,2020/8/7,tech,-1,chinadaily,https://www.chinadaily.com.cn/a/202010/09/WS5f800b4aa31024ad0ba7db51.html,0.4,-0.72,1
840,Scholar sheds light why the US is pulling out of intl organizations,,2020/10/23,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202002/01/WS5e347ae0a310128217273eb5.html,0.4,-0.72,1
89,China Cuts Tariffs on $75 Billion in U.S. Goods. That Was the Easy Part.,The move signals Beijing¡¯s intention to fulfill a trade pact,2020/2/6,business ,-1,nytimes,https://www.nytimes.com/2020/02/06/business/china-trade-tariffs-coronavirus.html,0.433333333,-0.713333333,1
714,Beijing would respond strongly to US sanctions on China: HK lawmaker,,2020/6/14,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202007/20/WS5f14d809a31083481725a8ce.html,0.433333333,-0.713333333,1
44,"Many in China Wear Them, but Do Masks Block Coronavirus?","They may help, but experts say it¡¯s more important to",2020/1/23,covid-19,-1,nytimes,https://www.nytimes.com/2020/01/23/health/coronavirus-surgical-masks.html,0.5,-0.7,1
51,"More U.S. Coronavirus Cases Emerge, as China¡¯s Death Toll Rises","The number of dead climbed to at least 80, while",2020/1/26,covid-19,-1,nytimes,https://www.nytimes.com/2020/01/26/world/china-coronavirus.html,0.5,-0.7,1
859,Rethinking the US-China trade conflict,,2020/11/20,business ,0,chinadaily,https://epaper.chinadaily.com.cn/a/202008/07/WS5f2cb7d5a3107831ec7541c4.html,0,0,1
480,House Reports Push for More Focus on China by Intelligence Agencies,Separate studies by Democrats and Republicans reached a similar conclusion:,2020/9/30,business,-1,nytimes,https://www.nytimes.com/2020/09/30/us/politics/house-intelligence-china.html,0.5,-0.7,1
861,Experts: World will prosper from good China-US ties,,2020/11/26,politics,1,chinadaily,https://www.chinadaily.com.cn/a/202008/06/WS5f2bf446a31083481725eb51.html,0.7,0.94,1
485,Top China Critic Becomes Its Defender,"Robert E. Lighthizer, President Trump¡¯s trade negotiator, has cautioned against",2020/10/6,politics,-1,nytimes,https://www.nytimes.com/2020/10/06/business/economy/china-robert-lighthizer.html,0.5,-0.7,1
499,Latest Clash Between China and Taiwan: A Fistfight in Fiji,"Two mainland diplomats attended an event, uninvited, and took offense",2020/10/19,politics,-1,nytimes,https://www.nytimes.com/2020/10/19/world/asia/china-taiwan-fiji-fight.html,0.5,-0.7,1
600,China's top envoy to US reiterates benefits of 'mutual respect',,2020/1/10,politics,-1,chinadaily,https://www.chinadaily.com.cn/a/202011/11/WS5fab237da31024ad0ba9345c.html,0.5,-0.7,1
865,Rebuilding Sino-US ties from ground up,,2020/12/2,politics,1,chinadaily,https://www.chinadaily.com.cn/a/202011/07/WS5fa60463a31024ad0ba83b41.html,0,0.8,1
707,More violence rocks US cities,,2020/6/2,society,-1,chinadaily,https://global.chinadaily.com.cn/a/202004/06/WS5e8b4e5da31012821728497e.html,0.5,-0.7,1
708,US to suffer more if it decouples with China,,2020/6/3,business ,-1,chinadaily,https://www.chinadaily.com.cn/a/202004/04/WS5e884179a3101282172846c7.html,0.5,-0.7,1
868,Time for reflection on consequential China-US relationship: Chinese ambassador,,2020/12/4,politics,0,chinadaily,https://www.chinadaily.com.cn/a/202007/29/WS5f20aef0a31083481725cabf.html,0,0,1
750,"US could have done much more amid COVID-19 outbreak, says doctor",,2020/7/26,covid-19,-1,chinadaily,https://epaper.chinadaily.com.cn/a/202008/27/WS5f46f4eba310d95bf733eb3c.html,0.5,-0.7,1
870,How is the US helping to improve the Chinese innovation economy?,,2020/12/4,business ,1,chinadaily,https://epaper.chinadaily.com.cn/a/202007/29/WS5f20cb32a3107831ec753d7a.html,0,0.8,1
871,Right choices vital to calm Sino-US ties,,2020/12/5,politics,1,chinadaily,https://epaper.chinadaily.com.cn/a/202007/29/WS5f20d144a3107831ec753dae.html,0.228571429,0.845714286,1
766,Women in US lost more jobs than men from virus,,2020/7/31,covid-19,-1,chinadaily,https://www.chinadaily.com.cn/a/202003/24/WS5e79bdd9a310128217281a15.html,0.5,-0.7,1
838,Cost to delink with China will be more than the US can bear,,2020/10/22,business ,-1,chinadaily,https://global.chinadaily.com.cn/a/202012/04/WS5fc98a9ba31024ad0ba99b61.html,0.5,-0.7,1
874,"Freeing Meng Wanzhou is in best interests of US, China and Canada",,2020/12/9,politics,1,chinadaily,https://www.chinadaily.com.cn/a/202001/20/WS5e2514c2a310128217272322.html,1,1,1
875,"US, Chinese partners extend giant panda research agreement",,2020/12/9,politics,1,chinadaily,https://global.chinadaily.com.cn/a/202001/18/WS5e22bd74a310128217271e00.html,0,0.8,1
